snapshot,BW,BY,BB,HE,MV,NI,NW,RP,SL,SN,ST,SH,TH
2024-05-18 01:00:00+00:00,0.2596788942645885,0.0935638033060027,0.5148487208567506,0.5601761102392565,0.011689664642740585,0.12083124815598836,0.7400693784169743,0.132905431047222,0.14400443682382386,0.7376983769103677,0.5909244479156966,0.032173086922577615,0.10322610523251015
2024-05-18 02:00:00+00:00,0.24155320163274846,0.09089599637344137,0.5270117585730697,0.5606303305452336,0.012726507719470342,0.13344972399268082,0.7318151937582723,0.14459166362670645,0.1813573105512437,0.7435566279642201,0.6426761437589282,0.03298610521334607,0.15720488220457693
2024-05-18 03:00:00+00:00,0.24525314738840703,0.09639160581484972,0.5318179604235618,0.5681746972649515,0.01371078091484507,0.14062769691898713,0.7884814062462056,0.15915697019343192,0.20282589213514693,0.7587397884532641,0.644367713478918,0.035938212022125195,0.1589894205526336
2024-05-18 04:00:00+00:00,0.23480990525813936,0.09718096073433896,0.5103317622056341,0.48819664060444234,0.015106936384725076,0.13887697572912494,0.799707141624743,0.16345599760700938,0.22530019099634827,0.6709821156849389,0.618900704241951,0.03678141135554959,0.11679467346157324
2024-05-18 05:00:00+00:00,0.20180485935742234,0.08888760226365719,0.469943985029656,0.3922258773121015,0.013983098939922186,0.13964819622126234,0.7392637962461033,0.16981220559681984,0.18945615464219087,0.5946145425648366,0.5348023143945162,0.03822895232803688,0.13301529781531468
2024-05-18 06:00:00+00:00,0.15985209595102937,0.06292617605617112,0.36218278157909417,0.30649065724625874,0.011999373928285796,0.1256638707595613,0.6347223461709597,0.1533060862470249,0.12974722653480297,0.522142970641062,0.3663414444007762,0.05774663411258387,0.04996414526162615
2024-05-18 07:00:00+00:00,0.12199148834574286,0.039600344817894394,0.3142707442781689,0.2594435166504146,0.010014665780452927,0.1062075111199768,0.4697601360624574,0.11876090265188402,0.1100722627426039,0.49463250219090626,0.28103114777048027,0.04014838925025065,0.0306759270142692
2024-05-18 08:00:00+00:00,0.09570814166103932,0.02834315969931102,0.24193243304842743,0.23657680661118688,0.008530776935900356,0.09073143830741386,0.3870486747557477,0.12202096923887233,0.1015552181281445,0.45432441941244267,0.17878900041781462,0.032475265967914585,0.032299536713960145
2024-05-18 09:00:00+00:00,0.07736718720016163,0.02304168236058551,0.25242503115230036,0.2031491184079104,0.006548577293060482,0.07912804547360974,0.36473913076246073,0.09862744740452903,0.08091528229822122,0.44026865950586197,0.17672955945619823,0.025847625430866626,0.03037069975364985
2024-05-18 10:00:00+00:00,0.06843993076859418,0.021604283281849206,0.2676901512705302,0.19236415621990405,0.006121869806599857,0.07650646583749403,0.3665055250825648,0.08117442681192548,0.0554713597521606,0.4298137613366833,0.1890959166197527,0.02475776309879461,0.027608321705718846
